county_fips5,state_fips,district_id,density_tier
51069,51,51-03,SUBURBAN
51071,51,51-03,SUBURBAN
51073,51,51-05,URBAN
51075,51,51-03,URBAN
51077,51,51-05,RURAL
51079,51,51-03,SUBURBAN
51081,51,51-05,RURAL
51083,51,51-05,RURAL
51085,51,51-03,URBAN
51087,51,51-03,URBAN
51089,51,51-05,RURAL
51091,51,51-05,RURAL
51093,51,51-02,URBAN
51095,51,51-03,URBAN
51097,51,51-05,RURAL
51099,51,51-05,RURAL
51101,51,51-05,URBAN
51103,51,51-05,RURAL
51105,51,51-05,RURAL
51107,51,51-01,URBAN
51109,51,51-03,RURAL
51111,51,51-05,RURAL
51113,51,51-03,RURAL
51115,51,51-05,URBAN
51117,51,51-05,RURAL
51119,51,51-05,RURAL
51121,51,51-02,SUBURBAN
51125,51,51-03,SUBURBAN
51127,51,51-03,URBAN
51131,51,51-01,RURAL
51133,51,51-05,RURAL
51135,51,51-05,RURAL
51137,51,51-03,RURAL
51139,51,51-03,RURAL
51141,51,51-05,RURAL
51143,51,51-05,RURAL
51145,51,51-03,URBAN
51147,51,51-05,RURAL
51149,51,51-03,URBAN
51153,51,51-01,URBAN
51155,51,51-03,SUBURBAN
51157,51,51-01,URBAN
51159,51,51-05,RURAL
51161,51,51-02,SUBURBAN
51163,51,51-05,RURAL
51165,51,51-03,SUBURBAN
51167,51,51-05,RURAL
51169,51,51-05,SUBURBAN
51171,51,51-03,RURAL
51173,51,51-05,RURAL
51175,51,51-05,RURAL
51177,51,51-05,URBAN
51179,51,51-05,URBAN
51181,51,51-05,RURAL
51183,51,51-03,URBAN
51185,51,51-05,RURAL
51187,51,51-01,URBAN
51191,51,51-05,SUBURBAN
51193,51,51-05,RURAL
51195,51,51-05,RURAL
51197,51,51-05,RURAL
51199,51,51-05,URBAN
51510,51,51-05,URBAN
51520,51,51-05,SUBURBAN
51530,51,51-01,RURAL
51540,51,51-01,SUBURBAN
51550,51,51-02,URBAN
51570,51,51-03,URBAN
51580,51,51-03,RURAL
51590,51,51-05,RURAL
51595,51,51-01,RURAL
51600,51,51-05,URBAN
51610,51,51-05,URBAN
51620,51,51-02,RURAL
51630,51,51-05,URBAN
51640,51,51-05,RURAL
51650,51,51-05,URBAN
51660,51,51-05,SUBURBAN
51670,51,51-02,URBAN
51678,51,51-01,RURAL
51680,51,51-03,SUBURBAN
51683,51,51-01,URBAN
51685,51,51-01,URBAN
51690,51,51-03,RURAL
51700,51,51-03,URBAN
51710,51,51-02,URBAN
51720,51,51-01,RURAL
51730,51,51-03,URBAN
51735,51,51-05,URBAN
51740,51,51-02,URBAN
51750,51,51-03,SUBURBAN
51760,51,51-03,URBAN
51770,51,51-04,SUBURBAN
51775,51,51-04,SUBURBAN
51790,51,51-01,SUBURBAN
51800,51,51-02,URBAN
51810,51,51-02,URBAN
51820,51,51-01,SUBURBAN
51830,51,51-03,URBAN
51840,51,51-05,SUBURBAN
53001,53,53-03,RURAL
53003,53,53-03,SUBURBAN
53005,53,53-02,SUBURBAN
53007,53,53-03,SUBURBAN
53009,53,53-02,RURAL
53011,53,53-02,URBAN
53013,53,53-03,SUBURBAN
53015,53,53-02,SUBURBAN
53017,53,53-03,SUBURBAN
53019,53,53-03,RURAL
53021,53,53-03,SUBURBAN
53023,53,53-03,RURAL
53025,53,53-03,RURAL
53027,53,53-02,RURAL
53029,53,53-04,RURAL
53031,53,53-02,RURAL
53033,53,53-01,URBAN
53035,53,53-02,SUBURBAN
53037,53,53-03,RURAL
53039,53,53-02,RURAL
53041,53,53-02,RURAL
53043,53,53-03,RURAL
53045,53,53-02,RURAL
53047,53,53-03,RURAL
53049,53,53-02,RURAL
53051,53,53-03,SUBURBAN
53053,53,53-02,URBAN
53055,53,53-02,RURAL
53057,53,53-03,SUBURBAN
53059,53,53-02,URBAN
53061,53,53-03,URBAN
53063,53,53-03,SUBURBAN
53065,53,53-03,SUBURBAN
53067,53,53-02,SUBURBAN
53069,53,53-02,RURAL
53071,53,53-03,SUBURBAN
53073,53,53-03,SUBURBAN
53075,53,53-03,RURAL
53077,53,53-02,SUBURBAN
54001,54,54-01,RURAL
54003,54,54-01,SUBURBAN
54005,54,54-01,SUBURBAN
54007,54,54-01,RURAL
54009,54,54-01,SUBURBAN
54011,54,54-01,SUBURBAN
54013,54,54-01,RURAL
54015,54,54-01,SUBURBAN
54017,54,54-01,RURAL
54019,54,54-01,SUBURBAN
54021,54,54-01,RURAL
54023,54,54-01,RURAL
54025,54,54-01,RURAL
54027,54,54-01,SUBURBAN
54029,54,54-01,SUBURBAN
54031,54,54-01,RURAL
54033,54,54-01,RURAL
54035,54,54-01,RURAL
54037,54,54-01,URBAN
54039,54,54-01,SUBURBAN
54041,54,54-01,RURAL
54043,54,54-01,SUBURBAN
54045,54,54-01,RURAL
54047,54,54-01,RURAL
54049,54,54-01,RURAL
54051,54,54-01,SUBURBAN
54053,54,54-01,RURAL
54055,54,54-01,RURAL
54057,54,54-01,SUBURBAN
54059,54,54-01,RURAL
54061,54,54-01,SUBURBAN
54063,54,54-01,RURAL
54065,54,54-01,RURAL
54067,54,54-01,RURAL
54069,54,54-01,SUBURBAN
54071,54,54-01,RURAL
54073,54,54-01,RURAL
54075,54,54-01,RURAL
54077,54,54-01,SUBURBAN
54079,54,54-01,SUBURBAN
54081,54,54-01,SUBURBAN
54083,54,54-01,RURAL
54085,54,54-01,RURAL
54087,54,54-01,RURAL
54089,54,54-01,RURAL
54091,54,54-01,RURAL
54093,54,54-01,RURAL
54095,54,54-01,RURAL
54097,54,54-01,RURAL
54099,54,54-01,SUBURBAN
54101,54,54-01,RURAL
54103,54,54-01,RURAL
54105,54,54-01,SUBURBAN
54107,54,54-01,SUBURBAN
54109,54,54-01,RURAL
55001,55,55-02,RURAL
55003,55,55-03,RURAL
55005,55,55-02,RURAL
55007,55,55-03,RURAL
55009,55,55-03,SUBURBAN
55011,55,55-02,RURAL
55013,55,55-02,RURAL
55015,55,55-03,SUBURBAN
55017,55,55-02,SUBURBAN
55019,55,55-02,RURAL
55021,55,55-02,SUBURBAN
55023,55,55-02,RURAL
55025,55,55-02,SUBURBAN
55027,55,55-02,RURAL
55029,55,55-03,RURAL
55031,55,55-02,SUBURBAN
55033,55,55-02,RURAL
55035,55,55-02,SUBURBAN
55037,55,55-03,RURAL
55039,55,55-02,SUBURBAN
55041,55,55-03,RURAL
55043,55,55-02,RURAL
55045,55,55-02,SUBURBAN
55047,55,55-02,RURAL
55049,55,55-02,SUBURBAN
55051,55,55-03,RURAL
55053,55,55-02,RURAL
55055,55,55-04,RURAL
55057,55,55-02,RURAL
55059,55,55-02,URBAN
55061,55,55-03,SUBURBAN
55063,55,55-02,SUBURBAN
55065,55,55-02,RURAL
55067,55,55-03,RURAL
55069,55,55-03,RURAL
55071,55,55-03,RURAL
55073,55,55-03,SUBURBAN
55075,55,55-03,RURAL
55077,55,55-02,RURAL
55078,55,55-03,RURAL
55079,55,55-01,URBAN
55081,55,55-02,RURAL
55083,55,55-03,SUBURBAN
55085,55,55-03,RURAL
55087,55,55-03,SUBURBAN
55089,55,55-01,URBAN
55091,55,55-02,RURAL
55093,55,55-02,URBAN
55095,55,55-02,RURAL
55097,55,55-03,RURAL
55099,55,55-03,RURAL
55101,55,55-01,SUBURBAN
55103,55,55-02,RURAL
55105,55,55-02,SUBURBAN
55107,55,55-02,RURAL
55109,55,55-02,URBAN
55111,55,55-02,RURAL
55113,55,55-03,RURAL
55115,55,55-03,RURAL
55117,55,55-03,SUBURBAN
55119,55,55-02,RURAL
55121,55,55-02,RURAL
55123,55,55-02,RURAL
55125,55,55-03,RURAL
55127,55,55-02,RURAL
55129,55,55-02,RURAL
55131,55,55-01,URBAN
55133,55,55-01,URBAN
55135,55,55-03,RURAL
55137,55,55-02,RURAL
55139,55,55-03,SUBURBAN
55141,55,55-02,RURAL
56001,56,56-01,RURAL
56003,56,56-01,RURAL
56005,56,56-01,RURAL
56007,56,56-01,RURAL
56009,56,56-01,RURAL
56011,56,56-01,RURAL
56013,56,56-01,RURAL
56015,56,56-01,RURAL
56017,56,56-01,RURAL
56019,56,56-01,RURAL
56021,56,56-01,SUBURBAN
56023,56,56-01,RURAL
56025,56,56-01,SUBURBAN
56027,56,56-01,RURAL
56029,56,56-01,RURAL
56031,56,56-01,RURAL
56033,56,56-01,RURAL
56035,56,56-01,RURAL
56037,56,56-01,RURAL
56039,56,56-01,RURAL
56041,56,56-01,RURAL
56043,56,56-01,RURAL
56045,56,56-01,RURAL
